mudra_name,hand,wrist_x,wrist_y,thumb_cmc_x,thumb_cmc_y,thumb_mcp_x,thumb_mcp_y,thumb_ip_x,thumb_ip_y,thumb_tip_x,thumb_tip_y,index_finger_mcp_x,index_finger_mcp_y,index_finger_pip_x,index_finger_pip_y,index_finger_dip_x,index_finger_dip_y,index_finger_tip_x,index_finger_tip_y,middle_finger_mcp_x,middle_finger_mcp_y,middle_finger_pip_x,middle_finger_pip_y,middle_finger_dip_x,middle_finger_dip_y,middle_finger_tip_x,middle_finger_tip_y,ring_finger_mcp_x,ring_finger_mcp_y,ring_finger_pip_x,ring_finger_pip_y,ring_finger_dip_x,ring_finger_dip_y,ring_finger_tip_x,ring_finger_tip_y,pinky_finger_mcp_x,pinky_finger_mcp_y,pinky_finger_pip_x,pinky_finger_pip_y,pinky_finger_dip_x,pinky_finger_dip_y,pinky_finger_tip_x,pinky_finger_tip_y
arala,right,105.64,176.93,91.54,166.24,85.96,147.4,88.01,133.21,92.81,124.62,98.43,123.53,99.46,103.38,95.9,109.34,94.02,118.84,108.9,121.74,112.64,94.98,113.61,78.19,115.15,63.83,118.37,125.03,121.45,100.26,121.74,84.98,122.11,72.14,127.85,132.38,129.9,114.01,130.83,102.3,131.62,92.09
arala,right,104.44,177.05,90.4,166.7,84.92,147.16,87.13,132.54,94.3,124.44,97.23,123.99,98.71,103.73,95.32,108.35,93.02,116.7,107.6,122.1,111.76,95.51,112.98,78.29,114.51,63.67,117.06,125.35,120.28,100.55,120.94,85.26,121.52,72.48,126.39,132.69,128.65,114.23,129.87,102.49,130.92,92.35
arala,right,102.83,175.98,89.5,164.92,84.23,145.34,87.09,130.69,96.26,122.09,96.46,123.23,96.91,103.9,93.08,109.73,91.21,118.62,106.11,121.25,110.03,95.39,110.95,78.39,112.65,63.69,115.22,124.55,118.43,100.17,119.17,84.79,120.11,71.79,124.05,131.86,126.51,113.45,128.06,101.73,129.62,91.44
arala,right,103.33,177.1,89.59,165.35,84.31,145.07,87.21,129.31,96.74,119.65,95.48,124.05,95.93,104.76,92.96,109.8,91.81,118.07,105.3,121.77,109.18,95.51,110.13,78.43,111.87,63.71,114.7,124.87,117.94,99.89,118.72,84.51,119.79,71.66,123.8,131.85,126.27,113.08,127.86,101.33,129.31,91.06
arala,right,102.27,173.1,89.88,162.3,85.15,143.5,87.94,129.1,96.57,119.51,96.54,122.29,96.56,104.18,92.37,109.16,90.18,117.71,105.26,120.21,108.9,95.31,109.72,78.5,111.49,64.4,113.85,123.37,117.15,99.36,118.13,84.1,119.28,71.36,122.04,130.56,124.68,112.42,126.33,100.86,127.9,90.9
arala,right,101.99,171.82,90.09,161.29,85.57,142.99,89.22,128.74,97.65,118.34,96.24,121.97,96.71,103.75,92.34,109.86,89.94,119.12,104.84,119.82,108.6,95.06,109.69,78.42,111.93,64.41,113.2,122.8,116.92,99.04,118.36,84.12,119.94,71.67,121.18,129.75,123.86,111.89,125.81,100.44,127.59,90.73
arala,right,101.27,172.63,90.06,160.62,88.02,141.63,92.05,127.93,98.33,116.81,98.13,121.74,97.43,104.88,92.29,108.76,89.37,116.17,105.66,119.41,108.69,95.71,108.67,79.17,109.67,65.85,113.01,122.14,116.4,98.24,117.41,83.46,118.56,71.55,119.72,128.76,122.77,110.6,124.61,99.24,126.16,89.96
arala,right,101.35,172.48,90.1,160.16,88.26,141.03,92.99,127.74,100.04,117.58,98.16,121.14,98.03,104.06,92.73,109.31,89.56,117.79,105.34,119.2,108.4,95.06,108.64,78.48,109.98,65.01,112.31,122.29,115.76,98.12,117,83.08,118.46,70.91,119,129.1,122.13,110.87,124.21,99.46,126.14,90.02
arala,right,101.91,172.37,92.21,158.79,92.28,139.63,95.52,127.09,97.97,115.58,102.07,122.7,100.67,105.19,95.07,107.67,91.91,114.61,107.33,120.87,108.95,96.93,107.94,80.25,108.5,66.97,112.61,123.18,115.99,98.71,116.63,82.9,117.89,70.38,117.16,128.78,119.96,110.21,121.92,97.89,123.89,87.71
arala,right,113.64,181.1,96.15,166.09,91.16,137.5,95.42,115.07,101.05,97.79,95.52,118.77,94.11,94.02,97.44,96.75,101.39,103.23,108.28,115.16,107.38,84.93,107.01,66.07,106.88,49.28,120.37,118.39,120.43,90.59,119.03,72.58,117.51,57.41,133.08,126,133.63,105.79,132.3,92.74,130.31,80.78
arala,right,104.27,173.4,92.09,156.03,93.97,136.88,97.26,124.97,99.31,113.4,107.75,119.58,107.76,99.26,108.1,85.87,110.04,74.18,112.46,120.45,110.79,96.63,110.33,79.61,111.37,64.29,115.42,123.21,115.34,99.26,116.05,82.83,117.8,69.12,116.23,127.39,116.62,109.25,118,97.04,120.47,86.7
arala,right,109.7,125.8,104.06,116.8,104.38,106.88,106.25,99.82,108.04,93.95,106.49,95.59,108.29,81.3,109.23,71.66,110.42,63.82,108.29,96.18,110.37,81.2,111.54,70.78,112.85,62.22,110.12,99.16,113.38,85.71,115.65,76.32,117.34,68.37,111.2,104.35,114.3,96.8,117.17,91.35,119.78,86.6
arala,right,114.57,123.12,113.09,106.79,112.83,92.29,112.26,81.6,112.33,72.61,112.8,91.91,111.62,79.15,111.53,69.52,112.23,61.64,111.95,96.86,112.72,84.54,112.99,75.25,113.99,67.16,110.3,104.87,111.73,96.56,112.54,89.12,113.89,81.69,106.85,114.79,102.66,117.11,101.22,116.05,100.82,114.25
arala,right,116.77,123.22,116.87,111.48,115.98,97.75,114.81,87.39,114.23,79.26,113.31,94.98,112.23,82.34,112.97,72.59,114.22,64.71,112.5,96.23,112.08,81.65,112.53,71.04,113.96,61.95,111.53,99.28,112.6,85.86,113.82,76.63,115.38,68.82,109.9,104.39,110.85,96.67,112.8,91.31,115.09,86.96
arala,right,116.03,123.44,119.25,114.66,120.11,102.85,118.94,93.79,118.66,86.46,117.38,96.84,116.59,84.44,117.12,74.45,118.02,66.72,115.72,96.99,115.19,82.81,115.99,72.2,117.52,63.05,114.06,98.75,114.51,85.63,116.3,76.68,118.3,68.97,112.39,102.33,113.17,94.83,115,89.93,117.17,85.97
arala,right,115.49,168.51,125.57,150.66,125.27,133.71,121.03,121.06,116.95,112.06,132.07,127.59,125.49,104.52,119.11,96.01,115.65,90.55,128.12,126.87,122.73,99.15,120.32,80.94,119.53,66.2,120.73,127.73,118.18,101.54,118.43,85.05,119.86,71.4,111.47,129.33,110.84,110.13,112.25,97.7,114.22,86.6
arala,right,116.23,166.53,126.16,149.22,126.73,131.73,122.74,119.21,118.92,109.36,131.01,126.42,125.26,104.41,122.33,90.42,120.86,78.11,127.03,125.7,122.07,99.26,120.5,80.98,120.27,65.68,119.8,126.23,116.94,101.3,117.42,85.23,118.56,72.05,110.58,127.93,110.28,109.73,111.87,97.85,113.93,87.55
arala,right,115.13,166.89,123.37,150.09,123.46,131.96,119.97,118.49,116.78,108.97,130.64,126.91,124.82,105.58,120.72,93.62,118.67,83.67,127.41,126.18,122.58,99.94,120.16,81.95,119.14,66.85,120.68,126.54,118,101.5,117.67,85.43,118.34,71.87,111.51,127.85,111.04,109.29,112.09,97.22,113.65,86.56
arala,right,114.25,168.8,122.04,153.04,123.24,137.02,120.71,125.8,118.1,117.9,131.42,128.26,124.88,106.71,120.23,94.89,117.71,84.9,128.34,126.76,122.35,100.13,119.99,82.3,119.21,67.34,121.51,126.88,117.7,101.89,117.5,86.11,118.29,72.95,112.36,128.05,111.21,109.75,112.15,98.29,113.89,88
arala,right,113.18,178.23,97.2,165.71,91.19,137.95,95.91,115.25,103.64,98.23,94.48,119.01,92.75,95.43,96.49,101.2,100.49,109.66,107.12,115.51,105.92,86.07,105.75,67.84,105.34,51.4,119.03,118.77,118.91,92.41,117.74,74.99,116.25,60.33,131.65,126.36,132.22,107.31,131.16,94.75,129.31,83.43
arala,right,121.1,129.37,121.87,111.33,120.28,93.78,117.79,81.71,117.93,72.59,119.79,97.3,117.47,89.08,118.02,81.42,119.43,74.35,118.01,102.17,115.99,90.25,116.62,80.18,118.09,70.63,115.39,107.89,112.92,97.86,114.2,89.01,116.31,80.1,111.84,114.62,108.95,109.78,110.14,104.7,111.76,99.51
arala,right,116.37,121.1,118.49,121.86,119.7,119.81,118.99,118.67,118.09,118.13,116.05,101.17,116.1,93.5,118.48,88.18,121.34,83.25,115.55,97.57,115.24,84.51,116.5,74.81,118.36,66.14,114.96,96.18,115.5,84.07,117.31,75.76,119.21,68.71,114.13,96.98,115.22,89.9,116.89,85.59,118.59,82.36
arala,right,116.13,121.21,116.97,116.62,117.51,106.92,116.84,98.78,116.74,92.25,115.39,97.86,115.43,85.94,116.67,75.98,118.29,68.46,114.93,96.92,114.75,82.88,115.99,72.51,118.01,63.59,114.58,97.69,115.28,84.82,117.35,76.27,119.53,69.06,114.04,100.37,115.5,93.2,117.62,88.78,119.93,85.39
arala,right,119.04,122.39,118.28,108.87,116.99,94.67,115.07,84.47,114.29,75.86,116.94,93.94,115.43,83.31,116.43,73.91,118.37,66.68,115.67,98.02,114.93,84.55,115.71,74.3,117.89,65.6,113.76,104.91,113.69,94.19,114.64,85.39,116.71,77.26,110.51,114.02,105.8,114.43,104.35,113.05,104.04,111.45
arala,right,117.05,122.37,116.13,108.39,116.14,93.7,115.44,83.35,114.98,74.67,115.99,93.43,114.51,82.56,115.22,72.92,116.95,65.5,114.82,97.66,114.58,84.22,114.95,73.59,116.59,64.61,113.29,104.98,113.99,93.68,114.75,84.74,116.64,76.32,110.65,114.63,106.19,114.35,104.34,112.8,103.74,111
arala,right,113.22,178.77,97.77,167.37,90.99,141.05,95.19,119.94,103.62,105.78,94.5,119.67,92.57,96.83,96.85,101.67,101.78,109.78,106.85,115.97,105.33,86.76,105.07,68.61,104.74,52.42,118.68,119.08,118.29,92.75,117.09,75.49,115.53,61.08,131.1,126.71,131.74,107.52,130.4,95.06,128.24,84.04
arala,right,113.52,120.84,111.86,109.61,113.33,96.1,114.47,86.73,114.99,79.49,112.82,93.8,113.09,81.89,114.08,72.39,115.45,65,112.6,95.95,113.74,81.91,114.99,71.41,116.76,62.76,112.31,100.27,114.64,87.23,116.51,78.25,118.54,70.49,111.52,106.5,112.31,100.45,113.63,96.55,115.13,93.47
arala,right,111.17,123.69,108.88,115,110.27,104.09,112.11,96.12,113.13,89.63,111.35,95.22,112.64,81.97,113.81,72.78,115.32,65.22,112.38,95.55,114.28,81.28,115.65,71.49,117.26,63.15,113.26,98.17,115.96,85.32,117.94,76.62,119.78,68.96,113.54,102.83,115.57,95.13,117.89,89.68,120.13,84.92
arala,right,110.99,123.2,107.58,117.29,107.12,111.69,106.46,109.16,107.02,105.48,110.14,94.49,111.7,82.19,112.74,73.76,114.18,66.89,111.52,94.29,113.75,80.41,115.3,71.17,117.1,63.04,112.97,96.3,116.48,83.87,118.73,76.19,120.45,69.29,114,100.52,117.1,93.27,119.76,88.71,122.18,84.63
arala,right,111.8,125.98,106.39,118.55,106.2,111.19,106.56,107.15,107.68,102.59,109.53,95.02,111.58,82.26,112.49,73.47,113.77,66.21,111.02,95.56,113.58,81.5,115.06,71.68,116.8,63.13,112.51,98.39,116.34,85.54,118.66,77.16,120.32,69.71,113.37,103.4,116.87,96,119.75,90.81,122.44,86.03
arala,right,110.9,171.37,100.96,155.15,100.55,135.54,101.19,122.31,102.11,110.85,115.26,125,113.36,104.2,112.29,88.89,112.47,76,117.21,124.58,115.25,100.58,114.67,83.08,115.55,66.93,117.67,124.97,117.51,101.2,118.11,85.1,119.81,70.78,116.36,126.26,116.9,108.5,118.02,97.48,120.2,87.69
arala,right,110.35,174.01,98.18,158.35,98.33,138.63,100.98,125.41,101.9,112.54,109.4,122.05,109.61,102.23,110.38,87.73,112.38,75.58,113.25,122.01,112.56,98.96,113.19,81.54,115.04,66.59,116.31,123.61,116.3,100.64,117.55,84.8,119.51,71.67,118.53,127.17,118.57,109.44,119.7,97.74,121.75,87.82
arala,right,109.42,172.8,98.16,156.39,98.32,137.92,101.1,124.88,101.61,112.56,107.97,120.43,108.72,100.41,109.24,86.36,110.91,74.53,111.87,120.45,112.22,97.61,113.13,80.61,114.86,65.84,115.47,122.5,116.5,99.83,117.69,84.33,119.43,71.54,118.72,126.47,119.09,109.4,120,98.13,121.83,88.56
arala,right,107.57,169.17,96.85,156.5,96.46,138.4,99.57,126.47,101.49,116.06,105.95,121.73,108.02,103.55,109.18,92.56,111.68,84.7,110.69,121.01,111.53,98.51,112.36,81.98,114,67.85,115.46,123.02,116.86,100.36,118.07,85.07,119.57,72.08,119.77,127.48,120.74,110.49,121.79,99.16,123.38,89.28
arala,right,107.58,171.17,97.31,157.16,97.09,138.88,100.05,126.3,100.76,115.16,106.74,122.26,108.38,103.44,109.68,93.31,112.66,85.83,111.34,121.26,111.36,98.58,111.94,82.34,113.51,68.7,115.89,123.16,116.49,100.27,117.8,85.06,119.51,72.28,119.98,127.9,120.5,110.76,121.72,99.2,123.44,89.02
arala,right,105.6,166.58,95.4,156.63,94.33,140.56,98.09,129.41,99.32,120.68,101.53,123.47,100.52,108.34,98.84,110.9,98.87,116.75,107.9,120.96,108.65,98.77,108.66,83.96,109.76,72.5,114.52,122.21,115.75,100.07,116.41,84.81,117.56,72.71,120.98,127.15,121.53,110.04,122.45,98.8,123.56,89.77
arala,right,113.69,176.74,98.51,167.49,92.35,142.84,96.08,122.66,104.08,108.01,94.37,122.58,92.74,99.83,97.79,104.47,103.4,111.97,106.65,119.3,104.85,91.85,104.45,74.41,104.31,59.38,118.26,122,117.74,96.4,116.36,79.39,115.29,65.5,130.14,129.09,130.32,110.15,129.4,97.85,128.51,87.19
arala,right,105.67,167.53,95.41,157.61,94.04,140.18,97.87,128.82,100.05,119.83,103.23,119.76,101.44,105.77,96.99,109.56,94.74,116.47,109.98,117.68,110.17,96.35,109.16,81.73,109.5,70.25,116.37,120.28,117.17,99.07,117.26,84.66,117.78,72.52,122.05,127.32,122.28,110.15,122.85,99.18,123.72,90.16
arala,right,106.72,170.6,95.48,160.43,92.93,142.44,95.98,129.55,100.06,119.19,101.55,122.13,100.64,105.87,96.69,110.42,94.43,118.33,108.23,119.94,109.23,97.07,108.37,82.23,108.59,70.97,115.06,122.06,115.96,99.33,116.05,84.72,116.66,73.23,121.64,127.95,122.08,110.35,122.87,99.25,123.87,90.51
arala,right,106.79,169.91,95.71,160.72,92.67,142.54,95.32,129.5,98.91,119.01,100.99,122.11,99.95,105.45,95.7,109.72,93.04,117.45,107.95,119.79,109.1,96.81,108.33,81.81,108.58,70.18,114.96,121.93,116.21,99.24,116.27,84.73,116.68,73.05,121.58,127.81,122.48,110.56,123.28,99.42,124.1,90.3
arala,right,108.05,171.68,95.67,161.43,91.48,143.21,93.94,129.83,98.62,119.12,99.72,123.4,98.49,105.72,95.15,109.74,93.21,117.51,107.08,120.96,107.92,97.12,107.47,81.86,108.1,69.9,114.77,122.97,115.54,99.6,115.69,85.1,116.19,73.29,122.37,128.62,122.76,110.73,123.49,99.47,124.23,90.03
arala,right,108.01,173.22,95.53,163.38,91.21,144.69,93.07,131.17,96.78,120.45,99.94,124.38,98.48,105.88,95.03,109.39,93.07,116.68,107.29,121.91,107.77,97.55,107.16,81.89,107.7,69.67,114.91,123.87,115.76,100.27,115.89,85.48,116.4,73.54,122.4,129.46,123.12,111.41,123.9,99.87,124.65,90.21
arala,right,109.69,173.66,96.01,164.65,90.1,145.96,91.23,131.8,95.74,121.32,98.85,124.19,97.2,105.53,93.73,108.75,91.75,115.74,106.75,121.55,106.76,97.1,105.93,81.15,106.08,68.49,114.99,123.5,115.22,100.2,114.99,85.53,115.11,73.68,123.21,129.17,123.63,111.25,124.15,99.91,124.69,90.36
arala,right,109.84,173.2,96.07,164.39,89.98,145.7,90.89,131.79,95.33,121.27,98.34,123.84,96.03,105.45,92.64,110.97,91.29,119.81,106.46,121.19,106.4,96.54,105.71,80.6,106.18,67.76,114.92,123.3,115.1,99.95,114.69,85.17,114.7,73.14,123.27,129.32,123.51,111.43,123.74,99.88,124.1,90.1
arala,right,110.37,173.75,95.81,164.88,88.94,146.21,90.08,131.91,95.62,121.52,96.18,123,93.75,104.02,90.7,110.7,89.43,120.24,105.01,120.16,104.88,94.98,104.63,78.87,105.52,65.33,114.13,122.4,114.23,98.97,113.85,84.46,113.84,72.48,123.53,128.57,123.41,110.86,123.62,99.75,123.91,90.15
arala,right,111.03,174.48,95.84,165.46,88.45,146.59,89.75,131.81,95.21,121.04,95.91,123.32,93.45,104.03,90.55,110.4,89.39,119.67,104.97,120.31,104.78,94.8,104.31,78.48,104.93,64.78,114.17,122.46,114.13,98.83,113.44,84.01,113.24,71.73,123.77,128.5,123.46,110.79,123.49,99.57,123.58,89.82
arala,right,111.11,174.02,95.32,165.2,86.92,146.72,87.32,132.05,92.93,121.12,94.39,122.74,91.73,103.24,89.86,109.84,89.24,119.17,103.87,119.76,103.13,93.9,102.64,77.78,102.97,64.25,113.67,122.14,112.86,98.56,111.97,83.79,111.37,71.4,124,128.42,123.26,110.61,122.8,99.33,122.31,89.44
arala,right,110.33,190.94,90,176.45,77.71,149.48,74.4,126.59,87.05,114.47,94.59,121.14,96.29,94.81,94.06,102.33,91.95,113.3,107.01,118.76,109.46,86.79,110.66,66.78,111.41,49.54,119.22,123.13,120.23,93.96,120.52,75.15,119.79,58.68,131.84,132.58,132.86,110.45,132.58,96.77,131.39,84.39
arala,right,113.69,176.74,98.51,167.49,92.35,142.84,96.08,122.66,104.08,108.01,94.37,122.58,92.74,99.83,97.79,104.47,103.4,111.97,106.65,119.3,104.85,91.85,104.45,74.41,104.31,59.38,118.26,122,117.74,96.4,116.36,79.39,115.29,65.5,130.14,129.09,130.32,110.15,129.4,97.85,128.51,87.19
arala,right,111.91,174.53,95.39,165.96,86.28,147.97,85.92,133.75,90.48,123.03,93.88,123.26,90.56,103.88,88.04,111.04,87.18,120.8,103.52,120.11,102.33,94.2,101.37,77.91,101.36,64,113.39,122.33,112.18,98.67,110.82,83.89,109.95,71.51,124.01,128.48,123.09,110.58,122.15,99.31,121.29,89.44
arala,right,111.73,173.29,95.52,165.35,85.99,147.05,84.06,133.57,88.67,124.46,93.91,122.28,89.88,102.67,88.52,111.36,88.62,122.11,103.4,119.45,101.06,93.52,99.61,77.4,99.14,63.6,113.42,121.88,111.34,97.76,109.48,83.04,108.18,70.77,123.91,128.39,122.55,110.16,121.51,98.7,120.65,88.67
arala,right,111.78,171.76,95.41,163.93,86.05,146.63,84.55,133.6,88.08,124.17,93.05,122.05,89.07,103.32,88.26,112.08,88.84,122.68,102.63,118.82,100.42,93.31,99.17,77.55,98.95,64.01,112.81,120.96,110.7,97.33,108.94,83.2,107.75,71.37,123.62,127.27,122.39,109.44,121.25,98.36,120.17,88.69
arala,right,111.86,170.66,95.58,163.07,85.82,145.47,83.83,132.31,88.12,124.17,93.44,120.34,89.71,101.28,88.37,109.85,88.5,120.29,102.91,117.33,100.32,92.06,98.65,76.18,97.93,62.45,112.92,119.62,110.5,96.16,108.44,82.01,106.85,70.06,123.58,126.03,122.57,108.49,121.12,97.52,119.71,87.88
arala,right,111.16,169.1,95.57,161.69,85.71,143.81,83.78,130.34,89.03,122.61,92.97,118.98,89.83,99.38,89.05,107.72,89.17,118.21,102.78,116.34,100.38,91.26,98.73,75.51,97.53,61.86,112.88,118.74,110.64,95.89,108.33,81.83,106.18,69.97,123.64,125.07,122.31,107.85,120.7,97.11,118.98,87.79
arala,right,110.46,168.56,94.34,160.36,84.69,142.58,83.11,129.18,87.39,120.91,91.97,119,88.57,99.85,87.33,107.16,86.95,116.91,101.48,115.97,98.45,91.08,95.71,75.49,93.52,62.3,111.58,118.27,108.27,95.29,105.19,81.3,102.59,69.52,122.61,124.74,121.05,107.92,118.82,97.37,116.64,88.15
arala,right,111.28,167.94,93.53,160.13,82.84,141.38,80.32,126.35,85.99,117.73,88.92,118.87,85.99,99.86,85.67,104.43,86.1,111.76,98.7,115.52,95.42,90.88,92.26,75.48,89.39,62.42,109.24,117.54,105.7,94.69,102.35,80.83,99.18,69.05,120.71,123.53,118.88,106.66,116.06,96.27,113.05,87.05
arala,right,110.22,166.01,92.78,158.86,81.39,140.02,78.91,124.74,84.31,116.56,87.88,117.83,84.2,98.81,84.35,104.87,85.67,113.35,97.61,114.58,94.07,89.94,90.72,74.59,87.86,61.3,107.98,116.6,104.5,94.04,101.14,80.39,97.94,68.66,119.35,122.44,117.29,105.83,114.58,95.64,111.7,86.49
arala,right,108.34,164.52,91.07,156.83,80.12,138.52,78.03,123.78,82.56,115.22,86.59,115.82,83.21,97.07,83.61,103.86,84.96,112.95,96.02,112.82,92.75,88.36,89.48,73.19,86.81,59.92,106.12,115.07,102.95,92.83,99.49,79.16,96.34,67.26,117.3,121.33,115.69,104.6,113.12,94.46,110.39,85.42
arala,right,108.26,163.68,90.22,156.43,79.07,137.56,77.89,121.57,82.93,113.39,85.73,115.51,82.47,96.15,83.84,103.75,86.02,113.36,95.36,112.42,91.9,87.9,89.02,72.81,86.4,59.07,105.43,114.31,102.14,92.16,98.68,78.69,95.49,66.89,116.84,119.92,114.53,103.39,111.83,93.43,109.12,84.53
arala,right,113.85,178.28,98.49,169.18,91.85,146.04,94.6,127.06,103.03,115.58,95.1,126.37,92.43,103.56,97,106.06,102.51,112.25,106.75,122.51,104.88,94.88,104.49,77.51,104.33,62.47,117.75,124.63,117.21,99.57,115.63,82.92,114.49,69.41,129.16,131.06,129.77,112.7,128.77,100.85,127.48,90.64
arala,right,108.23,163.13,90.09,155.26,79.81,135.95,79.35,119.33,81.86,108.32,87.65,114.82,85.33,95.97,86.86,101.93,89.63,111.13,97.25,111.72,95.66,87.91,93.07,71.73,90.78,57.85,106.99,113.31,104.68,91.77,100.74,77.68,96.8,66.42,117.46,118.53,116.1,102.32,113.2,92.21,109.95,83.87
arala,right,106.46,161.86,90.58,153.45,81.52,134.14,81.97,118.15,86.23,108.22,89.72,112.18,88.49,93.98,90.25,100.93,93.03,110.89,99.08,109.52,98.47,85.58,96.45,69.3,95.01,55.09,108.51,111.73,106.95,89.94,103.7,74.73,100.64,62.09,118.31,117.66,117.18,101.67,114.65,91.5,112.17,82.89
arala,right,104.35,162.52,88.68,153.43,80.66,135.69,80.95,120.95,83.8,110.04,88.48,112.65,87.29,94.49,89.28,103.2,91.97,114.01,98.1,110.19,97.51,85.78,96.03,70.14,94.44,55.72,107.68,112.54,105.71,90.2,103.24,75.14,100.61,62.07,117.76,118.84,116.82,102.2,114,91.3,110.78,82.16
arala,right,104.01,166.38,87.75,157.38,78.92,139.92,79.53,124.86,83.03,112.8,87.17,114.14,86.19,95.16,88.01,104.71,90.16,116.49,96.96,111.52,96.22,86.62,94.49,70.84,92.55,56.52,106.74,113.98,104.72,90.95,101.96,74.96,98.9,60.9,116.62,120.42,115.31,103.05,112.38,91.56,109.23,81.83
arala,right,103.3,169.19,87.43,159.22,79.07,140.85,79.82,125.69,83.13,113.96,88.7,113.82,87.58,94.89,89.13,105.13,91.19,117.2,98.33,111.95,97.68,86.56,96.19,69.8,94.5,54.79,107.82,115.28,106.88,91.77,104.19,75.85,100.66,61.98,117.33,122.57,117.02,104.56,114.17,92.66,110.64,82.67
arala,right,100.66,170.15,86.26,160.76,77.5,139.57,77.54,122.14,88.81,116.48,91.58,113.77,93.28,93.84,91.01,101.41,89.81,112.66,101.83,112.49,104.79,86.25,104.16,67.74,103.31,52.33,111.37,116.98,114.78,94.22,114.13,82.24,111.55,73.87,119.65,125.08,120.74,107.75,119.31,96.9,116.52,88.11
arala,right,100.15,169.3,85.2,158.62,77.58,138.29,79.41,122.85,89.17,117.41,92.09,111.64,93.54,93.22,92.93,103.44,93.25,116.12,103.91,110.75,107.66,84.31,107.01,66.1,107.05,51.41,113.88,116.79,118.43,93.72,115.8,84.38,112.49,79.01,122.01,127.34,115.3,116.16,107.73,111.46,101.19,108.4
arala,right,100.44,168.56,86.02,157.34,80.76,135.05,88.58,119.82,101.59,114.76,94.62,112.4,100.23,91.87,104.05,97.52,107.15,107.39,106.63,112.38,112.34,85.14,112.39,66.16,111.26,50.97,116.42,118.51,122.55,96.62,120.34,84.91,117.03,76.26,123.88,129.24,119.92,119.43,113.16,115.95,107.52,114.04
arala,right,102.72,148.15,94.73,131.41,95.31,114.91,100.13,108.45,105.61,103.51,108.42,94.69,111.24,76.95,111.4,64.53,111.33,54.34,114.05,99.4,114.82,79.6,115.08,66.07,114.83,54.26,117.02,109.43,112.54,95.15,110.38,94.57,108.78,94.51,117.11,123.48,108.84,118.68,105.24,118.64,103.28,119.91
arala,right,114.23,181.45,98.23,171.02,92.06,147.23,94.57,127.19,103.12,115.17,96.03,128.11,93.5,104.54,96.51,107.17,100.62,113.93,107.47,124.14,105.66,96.23,105.28,78.91,104.92,63.91,118.41,126.16,117.12,100.89,115.55,84.77,114.31,71.98,129.99,132.29,129.92,113.84,128.73,102.28,127.44,92.28
arala,right,104.3,133.72,102.43,114.29,105.21,99.28,108.49,93.51,110.2,91.27,118.23,90.67,119.25,71.39,118.31,60.56,117.74,51.88,122.06,100.33,119.94,89.21,115.92,90.14,112.94,92.85,122.1,112.64,111.36,108.33,105.4,112.88,102.73,117.37,119.81,125.78,109.34,124.1,102.29,125.6,98.03,127.7
arala,right,108.45,134.68,111.5,123.66,114.35,115.36,115.18,116.51,110.84,120.26,120.23,93.49,119.8,72.82,119.7,61.69,119.56,51.8,119.52,97.37,119.58,82.36,117.85,73.01,116.03,65.33,117.2,106.15,106.96,106.19,102.95,114.61,102.61,121.52,115.01,117.3,106.64,119.66,102.37,125.09,101.03,130.55
arala,right,109.24,123.72,108,111.69,108.6,105.08,109.77,108.03,109.36,110.83,119.56,89.61,119.61,71.26,119.71,60.5,119.21,51.31,122.55,97.02,121.73,90.26,118.59,92.07,116.02,93.07,121.6,107.84,116.22,111.08,112.99,116.14,111.41,118.7,119.95,119.48,113.42,124.03,108.15,127.63,104.89,129.48
arala,right,108.87,124.3,107.73,110.73,109.34,101.72,111.77,99.6,111.92,98.88,119.79,89.46,119.31,71.33,119.66,60.35,119.35,51.22,122.55,96.36,120.88,90.06,117.38,90.54,114.53,91.26,121.81,106.33,116.04,106.67,112.54,109.76,110.85,112.17,120.38,117.27,114.86,118.73,110.22,121.2,107.39,123.32
arala,right,109.17,122.74,110.71,111.51,114.2,101.39,118.48,96.15,119.1,93.6,118.56,86.43,118.29,69.44,118.64,58.92,118.7,50.24,120.71,90.53,120.62,75.57,119.53,65.96,117.81,58.6,121.66,97.53,119.66,88.39,118.18,81.8,117.2,76.7,122.17,106.38,121.97,102.34,120.51,100.4,119.39,99.75
arala,right,114.64,182.45,99.89,172.77,94.33,150.62,96.69,132.05,103.93,120.77,97.6,132.41,95.45,109.81,99.16,111.92,103.93,118.02,108.5,128.89,107.31,101.14,107.13,83.58,107.4,68.41,119.44,130.89,118.61,105.68,117.38,89.37,116.73,76.03,130.55,136.84,130.82,117.98,130.36,106.35,130.05,96.42
arala,right,109.99,126.85,106.93,117.3,105.16,111.45,105.33,114.15,103.93,117.08,118.59,91.63,118.46,71.85,118.45,60.46,118.26,51.13,122.86,97.71,122.66,92.88,119.17,95.24,116.02,97.23,122.86,107.5,115.89,111.45,110.85,116.6,107.93,119.64,121.95,118.29,115.46,122.95,108.88,126.48,103.98,128.64
arala,right,107.4,124.45,107.81,107.2,112.16,93.08,116.95,84.06,118.59,77.51,119.73,88.56,119.67,74.79,119.63,65.75,119.25,57.82,121.17,98.5,120.68,94.82,117.78,94.61,115.12,94.26,120.01,110.07,115.49,112.05,112.96,113.82,111.41,114.59,118.36,121.91,114.19,125.21,110.07,127.57,107.33,129.03
